@relation 0_credit-data_v2

@attribute clientid numeric
@attribute income numeric
@attribute age numeric
@attribute loan numeric
@attribute default numeric

@data
1318,62125.258106,21.085868,5700.457195,0
1319,48822.720959,60.944349,599.347887,0
1320,29976.829099,57.666153,3796.03274,0
1321,41944.268188,61.135063,1203.700529,0
1322,36970.360442,33.704599,1268.506383,0
1323,39992.719113,20.82668,4999.202015,1
1324,42450.543044,61.614246,6210.280587,0
1325,42146.937624,23.720522,7367.258247,1
1326,52841.516437,18.446023,5957.386324,0
1327,66418.956306,62.648786,9340.544462,0
1328,44047.666555,27.313372,2096.917501,0
1329,24821.214126,19.243903,874.324256,0
1330,35583.618544,63.054397,27.252482,0
1331,25289.607239,21.280563,2130.793535,0
1332,39770.128664,45.190938,280.878547,0
1333,59511.138701,29.274111,2520.514452,0
1334,51211.654039,45.628568,4093.360006,0
1335,56530.497274,45.544928,5957.993317,0
1336,42604.462982,41.936381,7942.168145,0
1337,66642.007749,56.167669,4958.067776,0
1338,35527.834487,47.449529,325.119592,0
1339,66896.765311,31.545468,387.39442,0
1340,51980.359543,35.415703,6243.04503,0
1341,40081.420557,43.116743,770.77755,0
1342,50167.671747,42.047488,5592.651807,0
1343,39545.959588,43.700867,5787.658045,0
1344,43372.397607,55.194584,474.525327,0
1345,33084.16985,59.029102,5762.469958,0
1346,53187.979646,63.558164,4879.846139,0
1347,48290.88046,30.036761,4902.975221,0
1348,66078.76935,45.536325,3664.621452,0
1349,51547.166663,53.111927,6563.41158,0
1350,39393.140578,52.739274,5415.054667,0
1351,69592.010828,63.238625,13025.056571,0
1352,54588.501195,31.077654,2847.819173,0
1353,44964.010599,48.414803,693.214714,0
1354,46081.645547,50.069105,1487.786041,0
1355,45564.015354,22.28801,715.836604,0
1356,62657.602543,28.174257,5771.088254,0
1357,67921.632114,35.851978,1399.875472,0
1358,59514.012379,57.017846,2504.722649,0
1359,48422.536107,41.854248,3520.565901,0
1360,22001.317451,31.617285,2155.812173,0
1361,52529.698766,18.812804,9808.19094,1
1362,24061.463161,34.51152,3980.578783,1
1363,23450.872132,34.40637,1419.805523,0
1364,32866.578239,44.880617,6037.007733,0
1365,30958.907963,43.603566,1558.930765,0
1366,27550.895272,29.732926,3944.219318,1
1367,36024.937888,51.806886,4155.44929,0
1368,46801.274286,34.605221,5315.97382,0
1369,27082.718983,60.277963,4990.557123,0
1370,65435.03538,19.846504,12727.997551,1
1371,59295.741078,51.349799,493.71443,0
1372,45435.267237,21.042198,2143.386972,0
1373,61742.609581,34.55981,326.989568,0
1374,31396.866012,34.996681,3719.230135,0
1375,35916.704154,53.540443,6401.189486,0
1376,43969.604156,25.483049,7455.920157,1
1377,60624.815365,39.857788,6740.716136,0
1378,69939.329678,55.637621,2225.224533,0
1379,69755.320163,44.543682,13766.051239,0
1380,69478.398764,22.65634,10229.407877,1
1381,34192.160522,27.997289,5233.663228,1
1382,57457.857945,50.714663,3608.805202,0
1383,63910.334655,56.635633,8986.718948,0
1384,26643.808994,19.289629,1413.783224,0
1385,23985.07542,24.432811,2284.209129,0
1386,63660.648807,50.28296,7832.572411,0
1387,44102.330091,21.014208,842.569077,0
1388,29409.805899,41.610397,3388.560923,0
1389,49294.659314,37.254894,4574.85478,0
1390,39553.647377,53.690633,7063.898036,0
1391,68583.04105,57.08784,2922.288685,0
1392,31060.606258,53.277213,3729.97465,0
1393,29190.324624,60.291223,5239.594773,0
1394,63437.700148,54.62814,11963.364216,0
1395,35243.063227,35.629878,748.940718,0
1396,36475.35353,63.330432,413.311163,0
1397,63271.608825,23.342098,11298.172191,1
1398,45540.325523,59.31814,1490.470251,0
1399,68565.385502,21.210909,1231.537368,0
1400,20063.099584,24.278339,2495.132991,1
1401,44222.262204,55.861472,7443.486707,0
1402,67839.244455,47.78258,5609.326602,0
1403,54009.692282,49.4099,884.735505,0
1404,52234.075351,47.984506,9255.842934,0
1405,28423.131471,61.671459,5282.849182,0
1406,52623.437594,50.418527,1156.319703,0
1407,25636.333569,55.782057,1239.688258,0
1408,60842.941159,60.255143,6608.968795,0
1409,36727.745999,58.184654,7287.540764,0
1410,63830.747437,35.138784,5271.626982,0
1411,43108.414561,22.291962,647.879379,0
1412,25285.261129,19.819544,1027.577792,0
1413,57646.242906,62.870748,1452.493378,0
1414,51027.567608,61.506297,3313.30041,0
1415,37389.772378,34.442169,7365.938916,1
1416,65017.593494,26.917833,1017.166545,0
1417,20595.934584,45.475224,1330.067638,0
1418,56445.473915,55.66152,6875.579683,0
1419,60864.321752,44.141298,3704.032126,0
1420,51231.010426,62.585167,813.027989,0
1421,41103.136917,63.079507,3644.301903,0
1422,56267.050821,43.120141,8238.115021,0
1423,20774.845819,35.588144,1347.331612,0
1424,46424.221229,59.206106,4087.180707,0
1425,29909.554,62.728265,4495.278753,0
1426,62808.505066,56.771531,6465.75059,0
1427,41243.805136,52.075268,4161.573148,0
1428,46089.147886,63.296533,1618.218357,0
1429,69191.233376,57.385185,6270.574035,0
1430,60846.665006,32.673395,8974.492021,1
1431,66558.934369,48.516161,3090.992455,0
1432,27428.281871,54.327186,1287.632081,0
1433,60912.798955,60.687364,3870.333893,0
1434,28127.509453,41.486827,3279.557824,0
1435,64029.543479,36.157751,1644.339177,0
1436,61836.735618,29.545487,10971.974636,1
1437,37005.071847,58.89032,1068.887398,0
1438,56003.573402,18.250265,3639.900038,0
1439,58038.926246,54.002126,538.230523,0
1440,29237.256204,24.597574,23.916428,0
1441,33265.790546,21.583459,5968.442038,1
1442,66236.927155,35.919108,2756.9723,0
1443,41978.712501,52.530102,1603.924862,0
1444,63453.22313,23.915705,10668.363512,1
1445,24985.590663,50.132755,2017.139948,0
1446,53593.113197,62.88581,1428.189214,0
1447,54179.721866,52.90508,10028.015858,0
1448,20126.413768,36.460944,1432.355862,0
1449,51180.839706,56.789911,2875.44523,0
1450,36455.701506,38.478919,3437.076895,0
1451,39188.945286,22.39911,3545.162249,0
1452,47852.926904,38.935939,3295.320061,0
1453,20014.48947,43.202204,2426.306223,0
1454,28630.009508,27.29153,4406.995056,1
1455,66688.913123,48.08527,9690.308798,0
1456,53226.194407,43.618747,5686.643116,0
1457,35609.478345,47.886394,2574.093432,0
1458,64065.682858,43.287673,771.717494,0
1459,54935.658379,42.954195,7921.83051,0
1460,67800.581332,28.943297,5035.139378,0
1461,46893.33671,43.686098,9131.864419,0
1462,54648.966976,56.490556,10674.770205,0
1463,31410.507292,36.204573,5797.292398,0
1464,36989.589541,33.755632,556.555941,0
1465,33198.128284,30.142012,4285.386912,1
1466,47704.380825,21.840361,2717.079485,0
1467,30569.572705,37.477678,4752.557572,0
1468,61398.687067,63.294404,9008.154521,0
1469,67750.825994,33.518743,6855.986311,0
1470,47637.86203,51.051451,6708.673591,0
1471,38357.517524,25.546308,2548.413916,0
1472,43156.305274,27.846835,2413.011907,0
1473,41101.542946,35.654034,5240.114373,0
1474,59475.497184,36.73713,2628.262124,0
1475,40708.91941,32.816769,5532.343843,1
1476,30391.473304,59.264771,2072.634066,0
1477,46024.144562,24.174516,4318.377722,0
1478,66529.485215,59.429795,6337.674939,0
1479,68115.980334,37.291771,7458.559482,0
1480,38423.084286,29.209119,3676.568354,0
1481,33227.280183,23.148982,6470.410381,1
1482,61674.457234,54.829302,4054.551771,0
1483,26931.068248,41.280604,3668.646773,0
1484,60040.993842,44.141412,2659.694541,0
1485,26181.24241,42.663032,2618.973497,0
1486,61552.217514,61.087612,4042.539734,0
1487,29705.074725,41.834137,1912.205091,0
1488,53934.812271,21.47434,2085.817639,0
1489,23007.387882,48.972524,2296.795327,0
1490,48552.843409,29.378084,5650.889688,0
1491,66370.888758,63.113496,5176.361161,0
1492,49140.269861,43.641162,8832.651707,0
1493,39684.981799,33.628851,2590.928175,0
1494,32025.404454,37.506587,217.488528,0
1495,55568.179458,42.756974,6114.867546,0
1496,45898.513524,24.66315,5617.178645,1
1497,39217.909919,30.10142,864.624053,0
1498,34070.603997,27.294052,1401.685061,0
1499,66768.361214,49.130875,4255.367636,0
1500,31400.858429,62.585855,4464.404268,0
1501,49335.757263,43.628375,2549.620474,0
1502,51774.052512,47.781841,1508.761776,0
1503,43064.647347,43.939426,787.04719,0
1504,41226.134675,49.124152,2155.660059,0
1505,43044.517776,60.848424,1661.71346,0
1506,33546.292041,54.698475,5347.295507,0
1507,69209.330871,26.03285,6284.833573,0
1508,32291.544548,39.174614,277.387568,0
1509,66274.072898,21.825604,11576.542237,1
1510,34102.791203,42.053731,1269.254575,0
1511,21144.562871,21.355886,703.363923,0
1512,41049.974591,49.840941,5890.113644,0
1513,36351.27773,33.863571,6619.832683,1
1514,63144.459208,32.098674,812.57255,0
1515,32086.913537,28.410776,6362.390354,1
1516,28873.16732,62.234747,992.577718,0
1517,65359.296154,18.605122,7707.240563,0
1518,49064.288468,43.372345,5636.35344,0
1519,23763.060563,39.393097,2950.314863,0
1520,51845.942559,43.419435,8750.832088,0
1521,67035.326425,46.09921,11276.622541,0
1522,49240.762501,53.25458,8004.35984,0
1523,36132.327588,18.713333,3009.39734,0
1524,67006.806487,36.198003,3692.169172,0
1525,39453.645614,32.401546,436.935247,0
1526,52205.607055,24.640144,1135.152226,0
1527,46319.416799,45.146788,1523.072058,0
1528,29398.727422,41.412176,4673.766198,0
1529,31135.607713,19.009671,2457.91369,0
1530,65603.816758,19.021642,11775.354579,1
1531,41362.508368,44.363808,607.965612,0
1532,60302.559,52.184949,6509.698608,0
1533,54468.279209,23.876815,68.625456,0
1534,47683.715778,32.306536,4752.287877,0
1535,38160.116498,31.328122,3429.901579,0
1536,22925.812081,34.741044,2547.279742,0
1537,64087.858812,38.037176,722.519589,0
1538,65824.515657,40.62192,2643.106432,0
1539,53451.931539,49.657616,10529.723488,0
1540,36455.484706,35.260341,2464.162321,0
1541,39573.341438,29.137026,5785.884275,1
1542,41052.365785,49.911707,4652.951748,0
1543,37895.181733,54.515149,6071.340205,0
1544,44827.233772,56.298495,2639.916846,0
1545,28341.086772,39.961769,2248.242914,0
1546,56887.202796,36.417033,10969.596686,0
1547,25146.595684,21.054199,2890.652793,0
1548,54739.164519,28.02187,7218.968224,1
1549,30497.204505,28.476944,4573.59409,1
1550,25358.897941,41.171794,2220.2256,0
1551,29993.563301,49.055773,2749.585697,0
1552,64675.779482,30.515109,4628.603003,0
1553,56256.038875,22.160503,5452.244532,0
1554,31702.334299,28.422672,3587.722389,0
1555,34113.113284,30.833562,6360.154897,1
1556,44666.012847,54.702523,7548.444373,0
1557,39421.366835,26.430643,6111.961017,1
1558,21683.193725,46.027393,339.592269,0
1559,65697.592839,36.28616,5644.653159,0
1560,68657.789303,35.764108,2427.949887,0
1561,66981.412999,27.480955,6678.5628,0
1562,45971.133495,27.398473,4776.490486,0
1563,42965.992754,45.195546,8109.051409,0
1564,50895.810341,18.957002,5556.83987,0
1565,46175.031939,36.915344,1064.081875,0
1566,44984.899117,51.747212,4584.611816,0
1567,66941.864863,22.540736,12380.624707,1
1568,31022.144847,39.175858,6144.939436,0
1569,46583.199599,32.704375,6241.270508,1
1570,56201.841431,43.27752,8346.320922,0
1571,31587.064865,56.325616,2677.825713,0
1572,40716.190885,25.805652,2389.700759,0
1573,64966.065639,28.379294,11495.731102,1
1574,68503.20589,19.280535,3580.463677,0
1575,33867.502264,30.157854,5714.026374,1
1576,54195.015172,39.301748,6649.801459,0
1577,50565.337092,62.655865,693.196417,0
1578,57216.101016,31.822328,3554.389365,0
1579,29849.967144,39.928724,3678.899676,0
1580,29072.151792,38.475888,1589.438432,0
1581,29775.14222,21.034972,3327.236235,0
1582,46672.713144,54.548704,1408.497717,0
1583,66393.711155,58.612272,9540.416626,0
1584,29338.256449,25.690129,5120.406797,1
1585,67289.585683,26.7274,13376.797706,1
1586,45980.334345,31.948324,5929.09803,1
1587,34163.625648,45.782718,6617.400172,0
1588,52216.815802,23.637136,6803.333393,1
1589,62313.277628,60.917306,925.795592,0
1590,49205.637099,24.62203,3393.856589,0
1591,65688.731503,24.564475,3673.870415,0
1592,43489.828454,51.73379,6501.041226,0
1593,40966.674527,46.755072,2393.524149,0
1594,37261.447117,23.718392,2075.519822,0
1595,58775.403891,45.697217,5673.599822,0
1596,39395.830412,36.370471,7557.873338,0
1597,21144.162146,58.392197,987.794146,0
1598,33126.132719,50.963954,4169.992872,0
1599,30931.50602,35.882485,1074.787904,0
1600,31936.942011,59.037128,4087.995048,0
1601,38157.029676,51.52814,5628.012004,0
1602,21032.818691,30.082464,4024.089367,1
1603,50238.532473,34.555201,2567.615154,0
1604,67346.662462,34.901517,6752.122458,0
1605,33261.646021,18.229629,586.651096,0
1606,53113.036095,59.436892,10080.524384,0
1607,42749.990318,56.419095,4626.538637,0
1608,42108.199925,26.991351,1020.978164,0
1609,61344.532208,20.175532,7172.654332,0
1610,54738.682292,26.771929,6210.728279,0
1611,69695.150449,26.424483,8418.25316,1
1612,62507.354775,27.957027,6590.77723,0
1613,61922.774643,24.808657,1933.08292,0
1614,58023.723767,42.751839,2785.779563,0
1615,27010.883768,36.609622,2373.175255,0
1616,21194.616174,25.91319,1102.848094,0
1617,68338.097404,34.334471,12840.69671,1
1618,67772.793681,41.515261,5037.933861,0
1619,67131.802689,58.062809,2271.404537,0
1620,33159.217278,42.343178,2135.532137,0
1621,66087.088471,51.145722,11039.288719,0
1622,60362.344275,24.694123,10306.705365,1
1623,54609.465185,18.413736,5618.20457,0
1624,63637.281831,26.851988,9955.225362,1
1625,40918.570296,37.185845,3813.699268,0
1626,51486.13032,33.55103,3955.113351,0
1627,44896.256486,48.610681,3787.639141,0
1628,24877.684405,29.82362,1546.422886,0
1629,52263.355504,34.296092,10161.946675,1
1630,42775.525507,39.227083,6145.987757,0
1631,67064.013674,18.176043,8945.289469,1
1632,50307.944678,51.912932,7207.941173,0
1633,37432.680959,22.669162,4445.502385,0
1634,30084.158834,18.450825,737.253724,0
1635,61427.414643,20.108009,2163.312487,0
1636,54718.852793,29.524858,2883.284107,0
1637,47923.575509,57.219069,6931.716435,0
1638,22880.727604,18.428868,1909.215139,0
1639,46118.5501,23.974001,2728.311486,0
1640,35082.385694,41.153689,2918.477721,0
1641,38387.322279,30.076034,6453.507839,1
1642,57413.572241,43.911951,9421.298413,0
1643,28198.097337,62.437716,4370.793619,0
1644,50117.857037,32.827284,3599.068821,0
1645,34876.332926,53.415697,3102.347059,0
1646,64126.491679,19.297854,4956.941565,0
1647,41916.692681,48.148708,6106.109586,0
1648,50052.292929,27.482235,5589.328271,0
1649,39158.917514,41.296782,6887.738421,0
1650,62219.037539,19.523983,5831.521429,0
1651,67151.318612,51.655099,3941.698673,0
1652,46166.163129,25.996121,901.753118,0
1653,23881.786508,32.89371,1190.630105,0
1654,48445.113124,38.979568,8733.442215,0
1655,32441.652012,58.709557,840.714207,0
1656,33820.186513,61.050884,4342.178111,0
1657,61812.90135,52.961988,3124.312409,0
1658,25347.572663,61.645395,2188.503086,0
1659,33965.523709,43.912746,3123.898738,0
1660,23641.702677,56.813603,4203.50356,0
1661,50660.904245,52.168664,7511.003494,0
1662,44037.243985,58.440507,5269.518403,0
1663,51657.123961,35.414698,609.350886,0
1664,46573.244378,53.110794,5533.292189,0
1665,26922.462222,44.155571,3950.00079,0
1666,48414.251539,21.95359,2105.709505,0
1667,43974.840529,47.432411,8371.493105,0
1668,65913.832006,22.789052,12972.418363,1
1669,64715.998974,60.93941,11173.808452,0
1670,25481.987912,48.362293,4005.816148,0
1671,54170.532611,37.441051,1048.932372,0
1672,51653.704739,19.877512,1853.419156,0
1673,66054.506232,39.077139,10321.098701,0
1674,60019.447135,19.382415,6978.347128,0
1675,31523.952859,62.274923,5697.021469,0
1676,65660.948544,22.19499,93.152642,0
1677,61893.48364,19.179906,6038.162662,0
1678,49230.098205,47.846115,8375.729867,0
1679,38337.829469,55.506953,5691.09349,0
1680,64016.433391,44.27695,10048.39421,0
1681,46308.645157,40.706462,6815.485141,0
1682,66209.144266,45.188194,7134.656119,0
1683,47770.711423,33.949366,5366.868793,0
1684,29856.48632,18.055874,4731.816864,1
1685,21451.497292,52.18402,1719.038044,0
1686,59673.170447,57.286671,7533.679839,0
1687,47481.42964,20.495222,9402.876118,1
1688,36219.772911,56.838901,4280.794199,0
1689,59458.704344,56.430175,1513.327637,0
1690,67010.840976,51.522296,11646.910606,0
1691,58693.419425,27.176285,4033.153519,0
1692,43041.041393,46.998457,2245.505278,0
1693,31920.412723,52.15906,217.187962,0
1694,32771.125406,58.932585,1853.68197,0
1695,55487.14713,32.102719,178.692472,0
1696,68406.80717,46.056273,2491.460861,0
1697,37277.123057,28.354908,4242.640648,0
1698,39762.526581,25.66995,3809.347155,0
1699,41674.24314,54.658334,3203.204656,0
1700,25789.742025,45.316211,4442.33178,0
1701,24575.059889,36.690029,1667.748767,0
1702,58082.360104,60.156327,9175.667318,0
1703,67881.880496,53.260112,10503.571253,0
1704,50115.054897,26.778978,3447.002152,0
1705,40443.203626,33.659299,1857.252327,0
1706,65824.837382,19.673241,154.945616,0
1707,51199.869839,22.403577,4064.818093,0
1708,67032.289463,44.326167,5487.820266,0
1709,42205.682902,23.434905,2444.737196,0
1710,37730.362108,52.429881,5273.559352,0
1711,47398.311044,50.173427,9041.878835,0
1712,48933.209693,50.065783,5071.371891,0
1713,53078.855835,49.17619,10566.353869,0
1714,53236.992999,57.932612,703.602198,0
1715,58121.954689,58.363809,5161.107409,0
1716,57261.151394,40.232559,2527.755923,0
1717,52102.590904,19.372465,8799.819842,1
1718,45165.925955,37.900004,5534.550798,0
1719,58809.292472,37.459189,5470.587846,0
1720,36598.340473,41.96213,6849.29481,0
1721,62096.282612,25.023432,8034.747774,1
1722,68114.070983,47.195194,4325.099268,0
1723,67978.466854,23.456651,7382.502551,0
1724,26615.524297,53.350322,3458.193614,0
1725,51254.37001,50.649407,8747.208629,0
1726,34428.972639,27.36841,6016.615091,1
1727,60974.587144,33.895749,6165.65882,0
1728,63330.734549,30.230244,5170.899852,0
1729,58168.474066,27.471521,2935.367657,0
1730,59579.609211,51.130214,2319.362857,0
1731,52219.895499,47.679868,6560.469542,0
1732,28700.872585,28.797042,5090.310491,1
1733,27193.743053,21.409596,4518.858351,1
1734,67417.571,29.910984,6478.402532,0
1735,57341.432774,23.478498,784.894857,0
1736,64056.536118,48.869063,5982.805039,0
1737,66370.693506,38.405505,5906.034309,0
1738,45045.43165,58.623695,8489.405985,0
1739,58609.131484,22.09758,4270.532996,0
1740,53289.067971,32.300207,7395.513416,1
1741,60309.32883,34.379055,2343.073833,0
1742,45139.486394,19.617209,1743.691464,0
1743,22815.640613,61.726565,2749.079844,0
1744,45215.014687,27.838848,383.850167,0
1745,40568.075182,35.941466,5990.318608,0
1746,43721.251811,55.127708,5923.392464,0
1747,38129.75487,19.08441,3964.729278,0
1748,22547.961636,57.626413,2957.295712,0
1749,57468.059442,62.265046,8452.955624,0
1750,25534.673517,37.871756,1084.966942,0
1751,26325.503392,56.350278,3336.131472,0
1752,65913.830842,36.477758,11738.915705,0
1753,67119.135957,18.055189,2725.240313,0
1754,62020.468134,56.653537,114.209888,0
1755,37965.849338,27.82858,299.054706,0
1756,62114.856024,30.749477,12115.892311,1
1757,36871.061758,46.034362,792.711054,0
1758,65030.909346,36.700691,2231.976166,0
1759,23193.604597,41.936057,548.596116,0
1760,59568.62432,40.558919,7685.326744,0
1761,50527.584173,26.652963,5639.245689,0
1762,60776.110208,34.206942,10382.439679,1
1763,61632.282711,34.430809,3028.591328,0
1764,45930.452649,49.991331,7765.252827,0
1765,25857.765593,41.758354,1810.232339,0
1766,55093.921225,55.176083,6485.30159,0
1767,42301.33448,19.503436,1480.61489,0
1768,51903.534255,59.762662,8807.867971,0
1769,64398.146158,35.59754,1674.905633,0
1770,41089.510829,57.627417,997.184169,0
1771,36727.550898,24.597318,794.556818,0
1772,38163.394544,63.251652,454.307677,0
1773,35949.896409,56.738746,3680.177028,0
1774,44979.802186,32.531902,6045.089487,1
1775,48211.581835,30.557344,2606.124698,0
1776,28267.089946,54.646277,965.373227,0
1777,33816.22334,60.248191,5265.743252,0
1778,33078.99598,36.3272,6278.316279,0
1779,36019.817197,42.845666,2987.962123,0
1780,34238.530293,63.434188,6002.93511,0
1781,62064.520682,22.825857,2972.381023,0
1782,44867.615243,55.812753,366.101104,0
1783,37162.888218,28.876607,3110.531147,0
1784,65680.948021,62.779427,8838.231305,0
1785,58772.85748,46.505038,7048.005343,0
1786,32435.24811,43.066264,5685.405228,0
1787,58028.213196,50.095482,5753.895027,0
1788,60595.275327,62.220709,4534.490222,0
1789,36565.803892,19.899402,1888.334736,0
1790,20742.696971,61.598421,2295.818094,0
1791,46666.638011,18.745576,7677.823856,1
1792,32203.56694,61.167571,838.021441,0
1793,36535.315395,29.874892,271.725188,0
1794,28163.295069,58.003529,2121.151956,0
1795,39019.357744,31.792709,3196.559769,0
1796,24709.083249,54.745204,1915.385594,0
1797,43052.968562,31.526854,488.937273,0
1798,25003.916111,53.411578,2183.713426,0
1799,46696.892665,34.199782,4732.498144,0
1800,50112.4622,41.304637,5067.032925,0
1801,43265.900323,44.74331,6194.07205,0
1802,67802.694456,49.037987,13443.473176,0
1803,55408.70595,43.322807,10300.281248,0
1804,67048.893,55.053041,10839.91376,0
1805,40262.597641,51.798858,6535.85195,0
1806,46427.499182,61.846535,5671.45056,0
1807,46911.197102,23.430981,4263.853588,0
1808,57359.552435,34.795263,10011.410682,1
1809,34569.304639,63.640652,6254.527617,0
1810,52797.401038,21.12701,1080.42349,0
1811,56630.395264,57.973161,8442.891373,0
1812,45245.739752,35.824443,1974.009904,0
1813,20803.614536,61.89225,758.434849,0
1814,57717.606791,48.797813,3153.222829,0
1815,20647.887646,20.321646,725.456869,0
1816,59046.457154,36.82712,8237.046829,0
1817,62662.25883,25.298865,1965.921357,0
1818,33614.49461,46.473082,4837.787511,0
1819,48765.128867,50.070417,5183.859126,0
1820,57240.756943,41.571391,313.627942,0
1821,49973.666463,43.918615,363.899917,0
1822,41255.939687,45.583265,5296.907773,0
1823,61129.723156,35.109178,11302.767687,0
1824,48938.583436,59.707924,3028.834619,0
1825,68648.241395,27.92001,9425.707309,1
1826,41250.828542,39.078183,7651.577272,0
1827,22415.654762,40.687298,4371.715441,0
1828,24112.499394,35.971338,3285.499948,0
1829,41692.605177,62.12125,1708.712503,0
1830,23516.727698,27.362695,559.905323,0
1831,53812.226483,44.919152,3245.041667,0
1832,29750.294802,45.544455,3627.987077,0
1833,22633.676922,37.59693,553.520859,0
1834,28713.830519,54.700846,1936.813257,0
1835,63321.909267,19.487915,8092.98278,1
1836,35276.587987,28.572133,6820.315404,1
1837,35914.609306,60.805091,520.996033,0
1838,31568.144325,63.863985,5067.410013,0
1839,39934.067491,31.607967,184.744302,0
1840,48614.849679,61.301293,5984.950784,0
1841,29838.124807,25.895084,5913.649556,1
1842,57745.358876,36.72961,5540.464047,0
1843,44447.529297,32.718134,2714.403108,0
1844,51768.005341,30.544511,6632.036203,1
1845,34891.140442,55.048935,6152.314492,0
1846,45382.807897,42.516345,2742.454975,0
1847,40719.490317,22.926914,6415.086244,1
1848,55145.785008,57.882459,8968.678877,0
1849,48752.424079,30.763361,8934.785761,1
1850,55763.427417,30.585448,7913.837734,1
1851,36431.161412,46.452797,6783.361363,0
1852,40522.828284,63.887141,7720.780489,0
1853,42465.669748,58.01657,7314.976322,0
1854,38561.94404,45.879831,4831.111171,0
1855,54957.449674,59.506367,6976.463275,0
1856,24822.069837,29.020379,2361.166802,0
1857,25252.487736,23.788304,434.867452,0
1858,25671.742582,18.746456,2272.14762,0
1859,60672.145586,43.055909,6279.687007,0
1860,60729.949239,40.773502,5006.850087,0
1861,40240.727556,26.959005,7498.630447,1
1862,57513.817463,33.09202,6921.491029,1
1863,64287.397631,45.883906,6301.594778,0
1864,48428.033646,33.932393,7718.479795,1
1865,55313.832248,25.212565,9733.113189,1
1866,27045.399572,50.221201,2503.7884,0
1867,58216.071983,27.404481,9581.833306,1
1868,34722.964831,22.223387,4073.411901,0
1869,58503.771008,42.372513,7050.432526,0
1870,55299.78724,62.193148,8052.381283,0
1871,49501.905921,50.788112,2226.81958,0
1872,61765.709035,59.955873,3649.643103,0
1873,48430.993669,18.508094,6069.649094,1
1874,66366.957424,41.57617,465.011566,0
1875,55320.780007,29.417216,5990.716973,0
1876,48774.288157,62.840849,3728.483342,0
1877,61679.953155,24.191426,3060.030168,0
1878,61485.1796,60.1882,3211.670281,0
1879,24402.440169,52.027597,101.218538,0
1880,21258.902776,54.224563,706.619739,0
1881,48763.680544,28.060295,8172.052504,1
1882,24406.893812,37.905318,1733.403111,0
1883,61693.586309,25.684226,1568.863689,0
1884,22748.033043,26.940717,108.629911,0
1885,21479.946717,24.314281,1098.073365,0
1886,51286.656403,45.859827,1134.234384,0
1887,27153.663924,48.818033,3177.517372,0
1888,36370.493977,39.670789,2855.2161,0
1889,32400.544959,61.679239,3591.797505,0
1890,60434.164426,63.218616,2474.248112,0
1891,57303.479761,52.155366,10491.632151,0
1892,42994.682239,36.425611,4453.824617,0
1893,68339.807941,23.365324,2505.868398,0
1894,49292.303137,20.622327,967.134588,0
1895,57802.429695,43.041729,6796.590935,0
1896,50779.380794,39.435915,6859.836596,0
1897,35993.98976,53.939021,93.895805,0
1898,21771.129342,33.687779,350.445548,0
1899,61414.801264,56.889189,9743.609259,0
1900,35784.663486,46.54787,110.202891,0
1901,24791.186703,39.643271,4844.680983,0
1902,49048.75736,52.051794,6363.113668,0
1903,69852.058722,62.202313,9246.265058,0
1904,21217.747456,21.365687,2690.768134,1
1905,48031.06741,43.670164,7826.325909,0
1906,64072.313223,61.158399,2426.008622,0
1907,56689.463898,41.0034,5740.591698,0
1908,45769.259525,55.827197,8236.476519,0
1909,35020.488773,24.99191,6832.803042,1
1910,56751.928506,59.204425,7877.330041,0
1911,27363.631797,44.386421,3215.263093,0
1912,48455.717408,27.476268,1780.507334,0
1913,21424.091333,36.918438,1795.223958,0
1914,69992.332712,41.771231,52.87219,0
1915,68110.239953,32.171575,11029.66771,1
1916,48015.554743,28.241796,54.008242,0
1917,23102.217789,35.761683,1779.574528,0
1918,46134.854136,54.865446,8716.611259,0
1919,48547.961381,56.641474,1940.870699,0
1920,26095.026911,58.102091,5143.490416,0
1921,64057.844789,59.858435,5774.281958,0
1922,24454.190622,52.390862,864.968738,0
1923,40506.944007,52.241514,5961.531816,0
1924,43421.045742,27.21744,4705.757083,0
1925,55881.541797,33.306685,8383.074165,1
1926,45917.600689,45.157121,8253.273858,0
1927,52901.90954,60.261359,729.377377,0
1928,41183.824656,56.032365,7606.993239,0
1929,25379.915482,24.929087,4693.111697,1
1930,27514.088473,36.278684,192.144611,0
1931,44241.283,19.982539,8733.179295,1
1932,29076.337714,41.222463,286.264434,0
1933,60536.912868,32.326175,3132.551831,0
1934,47881.955996,38.099812,5575.635648,0
1935,49144.371056,51.89382,1633.03578,0
1936,33707.801036,59.917644,321.578931,0
1937,46442.282787,28.845958,1484.561548,0
1938,25602.95725,28.446377,2214.922493,0
1939,61236.396076,36.001692,6562.903837,0
1940,48187.347879,55.53301,2003.41185,0
1941,29933.201934,18.659021,5953.521871,1
1942,41027.907357,44.771935,4369.218876,0
1943,49990.660108,45.542755,1896.754994,0
1944,59792.508585,24.187499,660.241453,0
1945,35879.519994,41.072935,5335.403499,0
1946,29102.221718,27.129233,1890.447478,0
1947,30047.819407,51.077325,5768.742735,0
1948,59299.162722,36.984277,4944.056264,0
1949,64484.014797,33.099424,1391.601802,0
1950,36352.422291,43.718864,6239.247526,0
1951,66034.7543,60.726295,3913.782124,0
1952,51650.271371,40.105057,3743.003437,0
1953,31898.159911,41.317159,2015.182969,0
1954,58780.233497,18.701734,5029.707636,0
